 ID, Reactor ID, Operator ID, Batch Date, Yield Rate, Temperature, Pressure, Duration, Product, Status
1182403442,540354194,785252162,2024-01-01 00:00:00 UTC,0.9093163838696395,151.0,10.0,8.1,Polyethylene,COMPLETED
880007109,109670600,785252162,2024-01-01 00:00:00 UTC,0.8593386807422627,151.0,10.0,8.1,Polyethylene,COMPLETED
60658670,172718792,785252162,2024-01-01 00:00:00 UTC,0.8681622477963604,151.0,10.0,8.1,Polyethylene,COMPLETED
237578721,2146327212,602063032,2024-01-01 00:00:00 UTC,0.9236262769168436,151.0,10.0,8.1,Polyethylene,COMPLETED
1706762235,996086096,2144162112,2024-01-01 00:00:00 UTC,0.8886642714126327,151.0,10.0,8.1,Polyethylene,COMPLETED
559113151,1070369293,1790492453,2024-01-01 00:00:00 UTC,0.8752326543154332,151.0,10.0,8.1,Polyethylene,COMPLETED
1763111953,1383013742,430730549,2024-01-01 00:00:00 UTC,0.8662433340323521,151.0,10.0,8.1,Polyethylene,COMPLETED
1222112980,1830800586,1470653774,2024-01-01 00:00:00 UTC,0.8550081875635838,151.0,10.0,8.1,Polyethylene,COMPLETED
1506091658,1391524265,1248676580,2024-01-01 00:00:00 UTC,0.9177626161611818,151.0,10.0,8.1,Polyethylene,COMPLETED
345000175,540354194,567093117,2024-01-02 00:00:00 UTC,0.9043735993669787,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
2120780054,109670600,1810323897,2024-01-02 00:00:00 UTC,0.9497699359635257,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1250355117,2146327212,1522063614,2024-01-02 00:00:00 UTC,0.9586062115257284,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1349787873,996086096,602063032,2024-01-02 00:00:00 UTC,0.9054184047330679,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1609375241,1830800586,198117708,2024-01-02 00:00:00 UTC,0.9458539110668129,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1983130548,1391524265,198117708,2024-01-02 00:00:00 UTC,0.9133015676294317,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
555991973,540354194,730682174,2024-01-03 00:00:00 UTC,0.9347665509914648,152.0,10.0,8.2,Polyethylene,COMPLETED
1322667924,172718792,730682174,2024-01-03 00:00:00 UTC,0.9999815535037535,152.0,10.0,8.2,Polyethylene,COMPLETED
1807553402,2146327212,2144162112,2024-01-03 00:00:00 UTC,0.9694532455339387,152.0,10.0,8.2,Polyethylene,COMPLETED
1765452214,996086096,602063032,2024-01-03 00:00:00 UTC,0.9203097898546975,152.0,10.0,8.2,Polyethylene,COMPLETED
780626149,1070369293,1522063614,2024-01-03 00:00:00 UTC,0.9553179919685301,152.0,10.0,8.2,Polyethylene,COMPLETED
463750540,1383013742,409611738,2024-01-03 00:00:00 UTC,0.9520147503923606,152.0,10.0,8.2,Polyethylene,COMPLETED
1973976633,1830800586,385607682,2024-01-03 00:00:00 UTC,0.9198024787044465,152.0,10.0,8.2,Polyethylene,COMPLETED
350601202,1391524265,430730549,2024-01-03 00:00:00 UTC,0.9415578321364307,152.0,10.0,8.2,Polyethylene,COMPLETED
921360127,540354194,631090089,2024-01-04 00:00:00 UTC,0.8968992632274763,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1407107312,109670600,730682174,2024-01-04 00:00:00 UTC,0.9703766834393941,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1538456490,172718792,785252162,2024-01-04 00:00:00 UTC,0.8914569077866866,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1675227307,2146327212,1153985145,2024-01-04 00:00:00 UTC,0.9616913330321193,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
469243249,996086096,602063032,2024-01-04 00:00:00 UTC,0.8917351304204026,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1467616941,1383013742,1470653774,2024-01-04 00:00:00 UTC,0.9247639790813798,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
36491268,1830800586,385607682,2024-01-04 00:00:00 UTC,0.9070804368454749,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
2019695677,540354194,567093117,2024-01-05 00:00:00 UTC,0.8960860880603404,151.0,10.0,8.1,Polyethylene,COMPLETED
1052200132,109670600,1810323897,2024-01-05 00:00:00 UTC,0.8915873072601294,151.0,10.0,8.1,Polyethylene,COMPLETED
1394245911,172718792,631090089,2024-01-05 00:00:00 UTC,0.8523626218788927,151.0,10.0,8.1,Polyethylene,COMPLETED
1774055063,2146327212,1522063614,2024-01-05 00:00:00 UTC,0.8666064218033164,151.0,10.0,8.1,Polyethylene,COMPLETED
561814899,996086096,1153985145,2024-01-05 00:00:00 UTC,0.8682333662583447,151.0,10.0,8.1,Polyethylene,COMPLETED
1968746070,1070369293,2102123297,2024-01-05 00:00:00 UTC,0.8636495257135067,151.0,10.0,8.1,Polyethylene,COMPLETED
1885299938,1830800586,409611738,2024-01-05 00:00:00 UTC,0.8765089744709168,151.0,10.0,8.1,Polyethylene,COMPLETED
335724800,1391524265,198117708,2024-01-05 00:00:00 UTC,0.8937799817663248,151.0,10.0,8.1,Polyethylene,COMPLETED
1056054677,109670600,1810323897,2024-01-06 00:00:00 UTC,0.8283568773585819,150.0,10.0,8.0,Polyethylene,COMPLETED
2086407041,172718792,785252162,2024-01-06 00:00:00 UTC,0.8316576000321264,150.0,10.0,8.0,Polyethylene,COMPLETED
425365213,2146327212,2144162112,2024-01-06 00:00:00 UTC,0.8222144628021029,150.0,10.0,8.0,Polyethylene,COMPLETED
2012264488,996086096,1153985145,2024-01-06 00:00:00 UTC,0.863828333368189,150.0,10.0,8.0,Polyethylene,COMPLETED
1324354315,1383013742,1470653774,2024-01-06 00:00:00 UTC,0.8110087298066162,150.0,10.0,8.0,Polyethylene,COMPLETED
1437890679,1830800586,947847242,2024-01-06 00:00:00 UTC,0.8503246158983658,150.0,10.0,8.0,Polyethylene,COMPLETED
1937079945,1391524265,536395996,2024-01-06 00:00:00 UTC,0.8515774328288734,150.0,10.0,8.0,Polyethylene,COMPLETED
113163880,540354194,273056157,2024-01-07 00:00:00 UTC,0.8106323078439643,149.0,10.0,8.1,Polyethylene,COMPLETED
664687214,109670600,785252162,2024-01-07 00:00:00 UTC,0.8418487052247348,149.0,10.0,8.1,Polyethylene,COMPLETED
1630110279,172718792,567093117,2024-01-07 00:00:00 UTC,0.7927201673812667,149.0,10.0,8.1,Polyethylene,COMPLETED
1948932502,2146327212,1522063614,2024-01-07 00:00:00 UTC,0.8058563906412537,149.0,10.0,8.1,Polyethylene,COMPLETED
1078220318,1070369293,602063032,2024-01-07 00:00:00 UTC,0.7885968729220117,149.0,10.0,8.1,Polyethylene,COMPLETED
1648913061,1383013742,385607682,2024-01-07 00:00:00 UTC,0.8180611016423694,149.0,10.0,8.1,Polyethylene,COMPLETED
747725800,1830800586,198117708,2024-01-07 00:00:00 UTC,0.7523144631378264,149.0,10.0,8.1,Polyethylene,COMPLETED
889591642,1391524265,1248676580,2024-01-07 00:00:00 UTC,0.8434812580489315,149.0,10.0,8.1,Polyethylene,COMPLETED
1894250015,540354194,631090089,2024-01-08 00:00:00 UTC,0.7397001806563793,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
1192098409,109670600,1810323897,2024-01-08 00:00:00 UTC,0.7167841722703014,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
1575258633,172718792,785252162,2024-01-08 00:00:00 UTC,0.7287857299789039,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
837333308,2146327212,2102281625,2024-01-08 00:00:00 UTC,0.8103892111968759,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
260239321,996086096,602063032,2024-01-08 00:00:00 UTC,0.7466352294816865,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
888565052,1070369293,602063032,2024-01-08 00:00:00 UTC,0.8006635022342784,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
1402612661,1383013742,409611738,2024-01-08 00:00:00 UTC,0.809276582716746,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
561580098,1830800586,536395996,2024-01-08 00:00:00 UTC,0.7617177181092066,148.26794919243113,10.0,8.173205080756887,Polyethylene,COMPLETED
1639717868,109670600,631090089,2024-01-09 00:00:00 UTC,0.7822813765911605,148.0,10.0,8.2,Polyethylene,COMPLETED
1749665029,172718792,631090089,2024-01-09 00:00:00 UTC,0.7006364277223495,148.0,10.0,8.2,Polyethylene,COMPLETED
716652204,2146327212,1790492453,2024-01-09 00:00:00 UTC,0.7035456944722958,148.0,10.0,8.2,Polyethylene,COMPLETED
15162660,996086096,602063032,2024-01-09 00:00:00 UTC,0.7212633824571363,148.0,10.0,8.2,Polyethylene,COMPLETED
1916019581,1070369293,1522063614,2024-01-09 00:00:00 UTC,0.7699856203744005,148.0,10.0,8.2,Polyethylene,COMPLETED
1221224045,1383013742,1470653774,2024-01-09 00:00:00 UTC,0.7027076272537802,148.0,10.0,8.2,Polyethylene,COMPLETED
348323916,1830800586,947847242,2024-01-09 00:00:00 UTC,0.730947776896716,148.0,10.0,8.2,Polyethylene,COMPLETED
1799889416,1391524265,536395996,2024-01-09 00:00:00 UTC,0.7639406667019978,148.0,10.0,8.2,Polyethylene,COMPLETED
40473130,540354194,1810323897,2024-01-10 00:00:00 UTC,0.809724904641771,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
824675712,109670600,273056157,2024-01-10 00:00:00 UTC,0.7800122665977173,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1425966633,172718792,631090089,2024-01-10 00:00:00 UTC,0.7208919091465696,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
833326559,2146327212,2102123297,2024-01-10 00:00:00 UTC,0.7457855346465395,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1631920375,996086096,2144162112,2024-01-10 00:00:00 UTC,0.7356336175338128,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
2140608468,1070369293,2102123297,2024-01-10 00:00:00 UTC,0.7672929757704007,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
885125042,1383013742,198117708,2024-01-10 00:00:00 UTC,0.7447928286734471,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
180768096,1830800586,198117708,2024-01-10 00:00:00 UTC,0.7557828981544759,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
541046825,1391524265,536395996,2024-01-10 00:00:00 UTC,0.7760951444146035,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1577277273,540354194,785252162,2024-01-11 00:00:00 UTC,0.8493172177689352,149.0,10.0,8.1,Polyethylene,COMPLETED
506361127,109670600,273056157,2024-01-11 00:00:00 UTC,0.8199771122850912,149.0,10.0,8.1,Polyethylene,COMPLETED
680017837,172718792,2040432219,2024-01-11 00:00:00 UTC,0.8427002829632578,149.0,10.0,8.1,Polyethylene,COMPLETED
18382664,996086096,1790492453,2024-01-11 00:00:00 UTC,0.8478820223848547,149.0,10.0,8.1,Polyethylene,COMPLETED
876794127,540354194,730682174,2024-01-12 00:00:00 UTC,0.8173795440274789,150.0,10.0,8.0,Polyethylene,COMPLETED
1423074616,109670600,2040432219,2024-01-12 00:00:00 UTC,0.8970504725956648,150.0,10.0,8.0,Polyethylene,COMPLETED
1146982985,2146327212,725827073,2024-01-12 00:00:00 UTC,0.809310416217291,150.0,10.0,8.0,Polyethylene,COMPLETED
795146047,996086096,1790492453,2024-01-12 00:00:00 UTC,0.81042800482082,150.0,10.0,8.0,Polyethylene,COMPLETED
1476847963,1070369293,2102123297,2024-01-12 00:00:00 UTC,0.8136064847661891,150.0,10.0,8.0,Polyethylene,COMPLETED
582355142,1383013742,536395996,2024-01-12 00:00:00 UTC,0.876179255732614,150.0,10.0,8.0,Polyethylene,COMPLETED
1357764295,1830800586,536395996,2024-01-12 00:00:00 UTC,0.85171165937616,150.0,10.0,8.0,Polyethylene,COMPLETED
1600523293,1391524265,947847242,2024-01-12 00:00:00 UTC,0.8922815412734548,150.0,10.0,8.0,Polyethylene,COMPLETED
3677857,540354194,2011624881,2024-01-13 00:00:00 UTC,0.858198900248637,151.0,10.0,8.1,Polyethylene,COMPLETED
1802298534,109670600,2040432219,2024-01-13 00:00:00 UTC,0.9447270899148612,151.0,10.0,8.1,Polyethylene,COMPLETED
22793340,172718792,730682174,2024-01-13 00:00:00 UTC,0.8508685633908387,151.0,10.0,8.1,Polyethylene,COMPLETED
1025730562,2146327212,1153985145,2024-01-13 00:00:00 UTC,0.8670315551818891,151.0,10.0,8.1,Polyethylene,COMPLETED
1454115209,1383013742,430730549,2024-01-13 00:00:00 UTC,0.9016022259618851,151.0,10.0,8.1,Polyethylene,COMPLETED
1111940310,1830800586,198117708,2024-01-13 00:00:00 UTC,0.8857941522644192,151.0,10.0,8.1,Polyethylene,COMPLETED
978042053,1391524265,385607682,2024-01-13 00:00:00 UTC,0.8753821912858475,151.0,10.0,8.1,Polyethylene,COMPLETED
974535597,540354194,567093117,2024-01-14 00:00:00 UTC,0.9205985579325255,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
697414659,109670600,785252162,2024-01-14 00:00:00 UTC,0.9350753452802354,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
986828115,2146327212,725827073,2024-01-14 00:00:00 UTC,0.9674522908776519,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1337181278,1830800586,947847242,2024-01-14 00:00:00 UTC,0.9136162955655944,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
314082882,1391524265,1470653774,2024-01-14 00:00:00 UTC,0.8925902850581291,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1869853423,540354194,1810323897,2024-01-15 00:00:00 UTC,0.940836176858458,152.0,10.0,8.2,Polyethylene,COMPLETED
493398124,109670600,567093117,2024-01-15 00:00:00 UTC,0.9900526853106147,152.0,10.0,8.2,Polyethylene,COMPLETED
956118534,172718792,567093117,2024-01-15 00:00:00 UTC,0.9676053404281075,152.0,10.0,8.2,Polyethylene,COMPLETED
1878118070,2146327212,1522063614,2024-01-15 00:00:00 UTC,0.9856069839397006,152.0,10.0,8.2,Polyethylene,COMPLETED
896929806,996086096,1153985145,2024-01-15 00:00:00 UTC,0.9878529777181139,152.0,10.0,8.2,Polyethylene,COMPLETED
340709669,1070369293,1153985145,2024-01-15 00:00:00 UTC,0.9242395695763626,152.0,10.0,8.2,Polyethylene,COMPLETED
109259729,1383013742,385607682,2024-01-15 00:00:00 UTC,0.973372027929548,152.0,10.0,8.2,Polyethylene,COMPLETED
1400072578,1830800586,198117708,2024-01-15 00:00:00 UTC,0.9097301862953889,152.0,10.0,8.2,Polyethylene,COMPLETED
784910721,1391524265,947847242,2024-01-15 00:00:00 UTC,0.9558845550666983,152.0,10.0,8.2,Polyethylene,COMPLETED
1248108186,540354194,631090089,2024-01-16 00:00:00 UTC,0.9665187142426047,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
242015544,109670600,2040432219,2024-01-16 00:00:00 UTC,0.9847080370756272,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1846109022,172718792,2040432219,2024-01-16 00:00:00 UTC,0.962239852131765,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1677214749,2146327212,1790492453,2024-01-16 00:00:00 UTC,0.9121664945172421,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1918534821,996086096,1153985145,2024-01-16 00:00:00 UTC,0.8913131653762651,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
427322896,1383013742,1248676580,2024-01-16 00:00:00 UTC,0.9052821312208398,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
361753444,1830800586,198117708,2024-01-16 00:00:00 UTC,0.9783972865109187,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
56220041,1391524265,409611738,2024-01-16 00:00:00 UTC,0.9298769168709687,151.73205080756887,10.0,8.173205080756889,Polyethylene,COMPLETED
1438311773,540354194,785252162,2024-01-17 00:00:00 UTC,0.8584294071343375,151.0,10.0,8.1,Polyethylene,COMPLETED
1772929595,2146327212,2144162112,2024-01-17 00:00:00 UTC,0.8551017489625251,151.0,10.0,8.1,Polyethylene,COMPLETED
134790622,996086096,1790492453,2024-01-17 00:00:00 UTC,0.9120690915911519,151.0,10.0,8.1,Polyethylene,COMPLETED
1174585010,1070369293,2102123297,2024-01-17 00:00:00 UTC,0.9493017087860366,151.0,10.0,8.1,Polyethylene,COMPLETED
480427890,1383013742,385607682,2024-01-17 00:00:00 UTC,0.8726401484242186,151.0,10.0,8.1,Polyethylene,COMPLETED
157118455,1830800586,947847242,2024-01-17 00:00:00 UTC,0.8740098253461271,151.0,10.0,8.1,Polyethylene,COMPLETED
1392607519,540354194,2040432219,2024-01-18 00:00:00 UTC,0.8821578621178511,150.0,10.0,8.0,Polyethylene,COMPLETED
107274533,109670600,730682174,2024-01-18 00:00:00 UTC,0.8504302010505806,150.0,10.0,8.0,Polyethylene,COMPLETED
2063064525,172718792,567093117,2024-01-18 00:00:00 UTC,0.8376470433785811,150.0,10.0,8.0,Polyethylene,COMPLETED
986255302,2146327212,1522063614,2024-01-18 00:00:00 UTC,0.8922521053424998,150.0,10.0,8.0,Polyethylene,COMPLETED
1718628968,1070369293,2102123297,2024-01-18 00:00:00 UTC,0.8428287484052871,150.0,10.0,8.0,Polyethylene,COMPLETED
1338830763,1383013742,536395996,2024-01-18 00:00:00 UTC,0.8743386452981099,150.0,10.0,8.0,Polyethylene,COMPLETED
1685063364,1830800586,385607682,2024-01-18 00:00:00 UTC,0.8547687796356636,150.0,10.0,8.0,Polyethylene,COMPLETED
450225686,1391524265,385607682,2024-01-18 00:00:00 UTC,0.8646632448968713,150.0,10.0,8.0,Polyethylene,COMPLETED
586392693,540354194,631090089,2024-01-19 00:00:00 UTC,0.7851342666145616,149.0,10.0,8.1,Polyethylene,COMPLETED
2002783298,109670600,1810323897,2024-01-19 00:00:00 UTC,0.7615190279192549,149.0,10.0,8.1,Polyethylene,COMPLETED
1277837968,172718792,273056157,2024-01-19 00:00:00 UTC,0.780614773437466,149.0,10.0,8.1,Polyethylene,COMPLETED
1546215874,1070369293,2102123297,2024-01-19 00:00:00 UTC,0.801740256966147,149.0,10.0,8.1,Polyethylene,COMPLETED
462234751,1383013742,536395996,2024-01-19 00:00:00 UTC,0.795136232823723,149.0,10.0,8.1,Polyethylene,COMPLETED
1097661057,1830800586,430730549,2024-01-19 00:00:00 UTC,0.809430311674017,149.0,10.0,8.1,Polyethylene,COMPLETED
1972669917,172718792,567093117,2024-01-20 00:00:00 UTC,0.7413651956865941,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1239008005,2146327212,2144162112,2024-01-20 00:00:00 UTC,0.7869362934504965,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1658770037,1070369293,2102123297,2024-01-20 00:00:00 UTC,0.7968766768660098,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
307452647,1383013742,1248676580,2024-01-20 00:00:00 UTC,0.7889581256634094,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
645363804,1830800586,1248676580,2024-01-20 00:00:00 UTC,0.729556702805133,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
423825798,1391524265,385607682,2024-01-20 00:00:00 UTC,0.748292998219392,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
153452491,540354194,730682174,2024-01-21 00:00:00 UTC,0.7013054389326061,148.0,10.0,8.2,Polyethylene,COMPLETED
1366492082,109670600,2011624881,2024-01-21 00:00:00 UTC,0.7212421578270459,148.0,10.0,8.2,Polyethylene,COMPLETED
1004767768,172718792,567093117,2024-01-21 00:00:00 UTC,0.7704453913043393,148.0,10.0,8.2,Polyethylene,COMPLETED
1917608497,2146327212,2102123297,2024-01-21 00:00:00 UTC,0.7255162210563851,148.0,10.0,8.2,Polyethylene,COMPLETED
2007988190,996086096,1790492453,2024-01-21 00:00:00 UTC,0.7964878757469319,148.0,10.0,8.2,Polyethylene,COMPLETED
70289700,1070369293,602063032,2024-01-21 00:00:00 UTC,0.7656842212466738,148.0,10.0,8.2,Polyethylene,COMPLETED
1146707403,1383013742,947847242,2024-01-21 00:00:00 UTC,0.7147582022160842,148.0,10.0,8.2,Polyethylene,COMPLETED
2065782608,1830800586,198117708,2024-01-21 00:00:00 UTC,0.7638698514087252,148.0,10.0,8.2,Polyethylene,COMPLETED
482994963,1391524265,198117708,2024-01-21 00:00:00 UTC,0.7757307624941966,148.0,10.0,8.2,Polyethylene,COMPLETED
1465299254,540354194,785252162,2024-01-22 00:00:00 UTC,0.78228660679821,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1996598300,109670600,1810323897,2024-01-22 00:00:00 UTC,0.8125493167113987,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
332591883,172718792,730682174,2024-01-22 00:00:00 UTC,0.7594290610669496,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
489918822,2146327212,2102281625,2024-01-22 00:00:00 UTC,0.7437986791740465,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1887172340,996086096,2102281625,2024-01-22 00:00:00 UTC,0.7327746463233898,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1863639126,1070369293,2102281625,2024-01-22 00:00:00 UTC,0.7575634088308865,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1093551740,1383013742,385607682,2024-01-22 00:00:00 UTC,0.7855543864269587,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
279872668,1391524265,409611738,2024-01-22 00:00:00 UTC,0.7412621035384555,148.26794919243113,10.0,8.173205080756889,Polyethylene,COMPLETED
1941981063,109670600,1810323897,2024-01-23 00:00:00 UTC,0.7685766911682343,149.0,10.0,8.1,Polyethylene,COMPLETED
474667182,172718792,273056157,2024-01-23 00:00:00 UTC,0.7556510943437074,149.0,10.0,8.1,Polyethylene,COMPLETED
793229051,2146327212,725827073,2024-01-23 00:00:00 UTC,0.8464105768671357,149.0,10.0,8.1,Polyethylene,COMPLETED
1466775005,996086096,2144162112,2024-01-23 00:00:00 UTC,0.8149236777434778,149.0,10.0,8.1,Polyethylene,COMPLETED
1062733678,1070369293,1522063614,2024-01-23 00:00:00 UTC,0.8433111456955347,149.0,10.0,8.1,Polyethylene,COMPLETED
1104475144,1383013742,430730549,2024-01-23 00:00:00 UTC,0.7632106732134147,149.0,10.0,8.1,Polyethylene,COMPLETED
754693961,1830800586,1248676580,2024-01-23 00:00:00 UTC,0.826245913414138,149.0,10.0,8.1,Polyethylene,COMPLETED
2133643195,1391524265,385607682,2024-01-23 00:00:00 UTC,0.7994011581436142,149.0,10.0,8.1,Polyethylene,COMPLETED
243467391,540354194,730682174,2024-01-24 00:00:00 UTC,0.8345496724659887,150.0,10.0,8.0,Polyethylene,COMPLETED
990914090,109670600,730682174,2024-01-24 00:00:00 UTC,0.8429614582611322,150.0,10.0,8.0,Polyethylene,COMPLETED
930075759,172718792,730682174,2024-01-24 00:00:00 UTC,0.8919528031078642,150.0,10.0,8.0,Polyethylene,COMPLETED
350404375,2146327212,725827073,2024-01-24 00:00:00 UTC,0.8693279839416104,150.0,10.0,8.0,Polyethylene,COMPLETED
1397630643,1070369293,2102281625,2024-01-24 00:00:00 UTC,0.838404326958374,150.0,10.0,8.0,Polyethylene,COMPLETED
1861916013,1383013742,198117708,2024-01-24 00:00:00 UTC,0.8819939014075113,150.0,10.0,8.0,Polyethylene,COMPLETED
362332432,1830800586,947847242,2024-01-24 00:00:00 UTC,0.8604459652785517,150.0,10.0,8.0,Polyethylene,COMPLETED
259152385,1391524265,947847242,2024-01-24 00:00:00 UTC,0.8013249555721732,150.0,10.0,8.0,Polyethylene,COMPLETED
406857459,540354194,631090089,2024-01-25 00:00:00 UTC,0.92702081753256,151.0,10.0,8.1,Polyethylene,COMPLETED
894180452,109670600,567093117,2024-01-25 00:00:00 UTC,0.9490035576708896,151.0,10.0,8.1,Polyethylene,COMPLETED
2120182860,172718792,1810323897,2024-01-25 00:00:00 UTC,0.8730002704374354,151.0,10.0,8.1,Polyethylene,COMPLETED
1128633081,2146327212,725827073,2024-01-25 00:00:00 UTC,0.8562171848425673,151.0,10.0,8.1,Polyethylene,COMPLETED
1994047505,996086096,2102281625,2024-01-25 00:00:00 UTC,0.9033796707514163,151.0,10.0,8.1,Polyethylene,COMPLETED
797620497,1070369293,2102281625,2024-01-25 00:00:00 UTC,0.9243430561405006,151.0,10.0,8.1,Polyethylene,COMPLETED
1605780241,1383013742,385607682,2024-01-25 00:00:00 UTC,0.8879187257443515,151.0,10.0,8.1,Polyethylene,COMPLETED
