 ID, Product ID, Segment ID, Invoice ID, Quantity, Revenue, Sale Date
1357509356,65943397,299311981,1946351824,50.847984056601575,254.23992028300788,2024-01-01 00:00:00 UTC
31460710,65943397,735848970,1968977098,44.99562005587312,224.9781002793656,2024-01-01 00:00:00 UTC
1214418606,65943397,1816257479,1761812505,64.67694158928404,323.38470794642024,2024-01-01 00:00:00 UTC
1277710201,65943397,550461970,248836945,93.00809711477925,465.04048557389626,2024-01-01 00:00:00 UTC
451609234,65943397,768891370,537140919,103.58374764443204,517.9187382221602,2024-01-01 00:00:00 UTC
1042508546,1252685797,760080462,93764980,67.18871838644115,335.9435919322058,2024-01-01 00:00:00 UTC
978142170,1252685797,672612830,1748461749,10.874270077427482,54.37135038713741,2024-01-01 00:00:00 UTC
667361108,1148450105,530994585,1766693199,67.01091726079186,335.0545863039593,2024-01-01 00:00:00 UTC
879219606,2097693706,581739840,367787385,48.07283864141905,240.36419320709524,2024-01-01 00:00:00 UTC
1742870899,2097693706,1165055204,1495982447,74.44470349627413,372.22351748137066,2024-01-01 00:00:00 UTC
735675953,1252685797,1173584644,1914666440,78.06783625403004,390.3391812701502,2024-01-01 00:00:00 UTC
1331102259,1148450105,1162270578,616698137,24.98577700156006,124.92888500780029,2024-01-01 00:00:00 UTC
1675274748,2097693706,463202031,1161138733,55.2411647625007,276.2058238125035,2024-01-01 00:00:00 UTC
1968460620,1787109230,1058532380,1350937927,54.76506479140389,273.82532395701946,2024-01-01 00:00:00 UTC
1423197866,1252685797,550461970,2135894056,15.455838574978792,77.27919287489397,2024-01-01 00:00:00 UTC
1239419156,1252685797,352819800,644344898,50.753855899830356,253.76927949915176,2024-01-01 00:00:00 UTC
1477696816,1148450105,1816257479,474461400,50.27669708018671,251.38348540093352,2024-01-01 00:00:00 UTC
259084314,65943397,1752606562,2056900520,63.63385623349746,318.1692811674873,2024-01-01 00:00:00 UTC
1344729411,1787109230,2012296904,1179092156,68.4794336280025,342.39716814001247,2024-01-01 00:00:00 UTC
699739018,65943397,768891370,308829190,88.05371006100819,440.26855030504095,2024-01-01 00:00:00 UTC
613068205,2097693706,87944624,1207275491,15.243249382766443,76.21624691383221,2024-01-01 00:00:00 UTC
271601941,2097693706,1652754011,642673159,74.1506147488403,370.7530737442015,2024-01-01 00:00:00 UTC
1970089309,65943397,1594079534,797269360,38.79723166418938,193.9861583209469,2024-01-01 00:00:00 UTC
1816037643,1252685797,682332085,172483931,23.792379417107888,118.96189708553945,2024-01-01 00:00:00 UTC
740561662,1148450105,550461970,265876629,14.313433770324137,71.56716885162068,2024-01-01 00:00:00 UTC
388557869,1252685797,1816257479,1370466293,51.20167516337638,256.0083758168819,2024-01-01 00:00:00 UTC
1625377932,1252685797,1878422647,1531175359,65.22868154684879,326.14340773424397,2024-01-01 00:00:00 UTC
625203800,65943397,760080462,1214892118,8.144770818479703,40.72385409239851,2024-01-01 00:00:00 UTC
2084466276,2097693706,1491183252,746751261,71.81633934254182,359.0816967127091,2024-01-01 00:00:00 UTC
60186412,1787109230,672612830,1757229381,60.863647598215174,304.3182379910759,2024-01-01 00:00:00 UTC
716429153,1148450105,1816257479,796259262,94.26408760250659,471.320438012533,2024-01-01 00:00:00 UTC
1699552994,2097693706,1058532380,8492914,13.65090693274943,68.25453466374715,2024-01-01 00:00:00 UTC
961034756,2097693706,1905912449,1014587601,30.38821263245081,151.94106316225404,2024-01-01 00:00:00 UTC
979510527,1252685797,1058532380,1760625831,35.41704866828454,177.08524334142268,2024-01-01 00:00:00 UTC
1877255374,1787109230,1594079534,1647392498,35.33053193702929,176.65265968514646,2024-01-01 00:00:00 UTC
1459446899,1148450105,1428299751,844806790,31.287687910177908,156.43843955088954,2024-01-01 00:00:00 UTC
1012908412,65943397,1752606562,115393205,51.22163127589522,256.1081563794761,2024-01-01 00:00:00 UTC
206805792,1252685797,581739840,857992848,73.63600175476523,368.18000877382616,2024-01-01 00:00:00 UTC
534822397,1148450105,530994585,744618429,50.80589471575987,254.02947357879935,2024-01-01 00:00:00 UTC
308248223,1148450105,1816257479,36281334,54.24744698613946,271.2372349306973,2024-01-01 00:00:00 UTC
416620556,1787109230,1752606562,2024474219,57.53029093214213,287.65145466071067,2024-01-01 00:00:00 UTC
1652059995,1148450105,1440718229,1294526229,23.021717596810632,115.10858798405316,2024-01-01 00:00:00 UTC
1197895036,1787109230,87944624,1481490469,27.575086663043173,137.87543331521587,2024-01-01 00:00:00 UTC
2107612410,1252685797,1816257479,2067813803,76.16793634267728,380.8396817133864,2024-01-01 00:00:00 UTC
846693904,1787109230,403980554,776936140,12.634454052292634,63.17227026146317,2024-01-01 00:00:00 UTC
1555125761,1252685797,581739840,518863303,56.73803455527931,283.6901727763966,2024-01-01 00:00:00 UTC
1525034501,65943397,530994585,1909665514,26.67464810695993,133.37324053479963,2024-01-01 00:00:00 UTC
158362804,65943397,1752606562,924743155,47.407756495907925,237.03878247953963,2024-01-01 00:00:00 UTC
1613006672,1787109230,1173584644,549510299,58.92393461299704,294.6196730649852,2024-01-01 00:00:00 UTC
529850351,2097693706,760080462,456458013,37.71685754151466,188.5842877075733,2024-01-01 00:00:00 UTC
1381585533,65943397,760080462,722433045,10.065564010333512,50.32782005166756,2024-01-01 00:00:00 UTC
170978860,2097693706,768891370,1129150901,48.006881304061174,240.03440652030588,2024-01-01 00:00:00 UTC
747678018,1148450105,550461970,1011323345,39.38607596530641,196.93037982653206,2024-01-01 00:00:00 UTC
1448672203,1148450105,1165055204,191819835,62.7639026286038,313.819513143019,2024-01-01 00:00:00 UTC
1582585383,1787109230,1594079534,154992429,27.866696410306407,139.33348205153203,2024-01-01 00:00:00 UTC
1612826063,65943397,946586822,1143660825,99.24591107657315,496.2295553828658,2024-01-01 00:00:00 UTC
731566740,2097693706,2012296904,2021497442,60.853113657666114,304.26556828833054,2024-01-01 00:00:00 UTC
388529169,1252685797,1440718229,635922299,19.40292430391687,97.01462151958435,2024-01-01 00:00:00 UTC
409293933,1252685797,352819800,458921414,86.47399695178432,432.3699847589216,2024-01-01 00:00:00 UTC
1812811438,65943397,1162270578,1856959063,61.64366384475514,308.21831922377567,2024-01-01 00:00:00 UTC
1206275015,2097693706,1588074860,341845415,62.837163605064056,314.18581802532026,2024-01-01 00:00:00 UTC
364981137,1252685797,581739840,126132015,71.40663869000758,357.0331934500379,2024-01-01 00:00:00 UTC
1428159612,1148450105,1162270578,1075447353,38.17494230785535,190.87471153927677,2024-01-01 00:00:00 UTC
711154868,65943397,1594079534,846850231,51.08624353738546,255.43121768692728,2024-01-01 00:00:00 UTC
551748528,65943397,2012296904,1887130507,71.5319573900724,357.65978695036205,2024-01-01 00:00:00 UTC
18925346,1148450105,1440718229,1733866939,52.054158066725925,260.27079033362963,2024-01-01 00:00:00 UTC
1769512609,1787109230,1173584644,1127683558,45.56261448860711,227.81307244303554,2024-01-01 00:00:00 UTC
1326290827,1252685797,403980554,230118798,52.11500787136637,260.5750393568319,2024-01-01 00:00:00 UTC
291498284,1148450105,403980554,1710059429,76.5188637170252,382.59431858512596,2024-01-01 00:00:00 UTC
2111561467,2097693706,1652754011,985973667,18.862035902917064,94.31017951458531,2024-01-01 00:00:00 UTC
382148927,2097693706,1491183252,1162832998,94.63154923045704,473.1577461522852,2024-01-01 00:00:00 UTC
1507348161,1787109230,1588074860,1605268595,51.283020239924255,256.4151011996213,2024-01-01 00:00:00 UTC
205845116,2097693706,1889680688,1343637371,54.857917409442294,274.28958704721146,2024-01-01 00:00:00 UTC
1860384290,2097693706,550461970,1489889334,27.969058316995554,139.84529158497776,2024-01-01 00:00:00 UTC
1918132242,65943397,581739840,,128.54853047846913,642.7426523923457,2024-01-02 00:00:00 UTC
627280028,1252685797,1165055204,,74.99259914867702,374.9629957433851,2024-01-02 00:00:00 UTC
978171275,2097693706,1428299751,,35.43703647525014,177.18518237625068,2024-01-02 00:00:00 UTC
1019697833,65943397,2012296904,,75.76373276810715,378.81866384053575,2024-01-02 00:00:00 UTC
1195132322,1148450105,550461970,,25.230648112094695,126.15324056047348,2024-01-02 00:00:00 UTC
926828095,1252685797,760080462,,30.70845258208475,153.54226291042374,2024-01-02 00:00:00 UTC
1688403191,1252685797,1162270578,,52.44614374050601,262.23071870253005,2024-01-02 00:00:00 UTC
1095446256,1787109230,87944624,,75.93342307569948,379.6671153784974,2024-01-02 00:00:00 UTC
1108207685,65943397,1588074860,,67.69211985062894,338.4605992531447,2024-01-02 00:00:00 UTC
2110468998,65943397,735848970,,82.77327083261245,413.8663541630623,2024-01-02 00:00:00 UTC
1923863259,1148450105,1440718229,,18.20851117096575,91.04255585482875,2024-01-02 00:00:00 UTC
1759022842,1252685797,1876147562,,36.67168433635689,183.35842168178445,2024-01-02 00:00:00 UTC
113411007,1787109230,299311981,,15.625382899286741,78.1269144964337,2024-01-02 00:00:00 UTC
289122993,65943397,1752606562,,100.32136143980152,501.6068071990076,2024-01-02 00:00:00 UTC
161007847,1148450105,1165055204,,17.95844919725733,89.79224598628664,2024-01-02 00:00:00 UTC
1225689642,1787109230,1173584644,,57.98630197513957,289.9315098756978,2024-01-02 00:00:00 UTC
768077599,1252685797,403980554,,44.90919760756147,224.54598803780732,2024-01-02 00:00:00 UTC
1972551375,2097693706,1905912449,,81.38433108081084,406.9216554040542,2024-01-02 00:00:00 UTC
1625778100,1787109230,946586822,,83.85323931362286,419.2661965681143,2024-01-02 00:00:00 UTC
1733977150,65943397,760080462,,46.16079669554823,230.80398347774116,2024-01-02 00:00:00 UTC
175994874,1252685797,946586822,,25.87764749864776,129.38823749323882,2024-01-02 00:00:00 UTC
